timestamp,component,rcd_uS,frm_nm,frm_sz_b,cmp_ltnc_uS,ntwrk_lt_uS,snt_uS,done_uS,recv_btRt_Mbps
1758853981745893,1,34830311.0,307,8391500.0,105999.0,83.0,,34936314.0,82.29381190546239
1758853981808384,2,34773619.0,286,10737610.0,118282.0,107.0,,34891905.0,90.51191921235417
1758853981853012,1,34937430.0,308,9848450.0,110565.0,98.0,,35047999.0,91.93933849270438
1758853981926905,2,34892140.0,287,10737610.0,117150.0,107.0,,35009294.0,90.59668750685533
1758853981964110,1,35048528.0,309,9233770.0,101337.0,92.0,,35149869.0,83.11373742101568
1758853982044296,2,35009531.0,288,10737610.0,118786.0,107.0,,35128321.0,91.46876677087681
1758853982066674,1,35151092.0,310,9114110.0,95977.0,91.0,,35247073.0,88.86266136266137
1758853982163328,2,35128563.0,289,10737610.0,113295.0,107.0,,35241862.0,90.20775925801465
1758853982163727,1,35248145.0,311,10023790.0,121546.0,100.0,,35369695.0,103.28160901775318
1758853982276871,2,35242106.0,290,10737610.0,118219.0,107.0,,35360329.0,94.56866561566984
1758853982285810,1,35370228.0,312,10393020.0,109136.0,103.0,,35479368.0,85.13077168811382
1758853982395308,2,35360543.0,291,10737610.0,118798.0,107.0,,35479345.0,90.66094210424107
1758853982396034,1,35480452.0,313,10210140.0,109387.0,102.0,,35589843.0,92.6308245028306
1758853982506512,1,35590930.0,314,11478120.0,125485.0,114.0,,35716419.0,103.89507413240645
1758853982514337,2,35479572.0,292,10737610.0,116240.0,107.0,,35595816.0,90.2100328491376
1758853982630832,2,35596067.0,293,10737610.0,116745.0,107.0,,35712816.0,92.17228207219193
1758853982633092,1,35717510.0,315,11853230.0,148666.0,118.0,,35866180.0,93.64220255964608
1758853982747828,2,35713063.0,294,10737610.0,127237.0,107.0,,35840304.0,91.77758213956034
1758853982782870,1,35867288.0,316,9263920.0,112893.0,92.0,,35980185.0,61.85100615577721
1758853982875314,2,35840549.0,295,10737610.0,118591.0,107.0,,35959144.0,84.22579734245329
1758853982896893,1,35981311.0,317,9045110.0,100079.0,90.0,,36081394.0,79.32706559202967
1758853982994140,2,35959375.0,296,10737610.0,129977.0,107.0,,36089356.0,90.36414589399627
1758853982998090,1,36082508.0,318,9772240.0,106875.0,97.0,,36189387.0,96.56649900688755
1758853983105506,1,36189924.0,319,8721210.0,112040.0,87.0,,36301968.0,81.19097713562225
1758853983124360,2,36089595.0,297,10737610.0,118075.0,107.0,,36207674.0,82.45745661188758
1758853983218667,1,36303085.0,320,11928340.0,131873.0,119.0,,36434962.0,105.4103445533355
1758853983242682,2,36207917.0,298,10737610.0,136043.0,107.0,,36343964.0,90.74905765622623
1758853983351122,1,36435540.0,321,8930920.0,109030.0,89.0,,36544574.0,67.42606923105961
1758853983378954,2,36344189.0,299,10737610.0,120924.0,107.0,,36465117.0,78.79542385816602
1758853983461300,1,36545718.0,322,8255620.0,97486.0,82.0,,36643208.0,74.92984080306414
1758853983500121,2,36465356.0,300,10737610.0,114279.0,107.0,,36579639.0,88.61827065124993
1758853983559957,1,36644375.0,323,9990760.0,113158.0,99.0,,36757537.0,101.2676241929108
1758853983614645,2,36579880.0,301,10737610.0,116432.0,107.0,,36696316.0,93.75860081729594
1758853983673649,1,36758067.0,324,11117060.0,121373.0,111.0,,36879444.0,97.78225380853533
1758853983731321,2,36696556.0,302,10737610.0,126105.0,107.0,,36822665.0,92.02929479927322
1758853983796106,1,36880524.0,325,8937400.0,117242.0,89.0,,36997770.0,72.98398621556954
1758853983857668,2,36822903.0,303,10737610.0,114148.0,107.0,,36937055.0,84.98508076962652
1758853983914470,1,36998888.0,326,8978540.0,99464.0,89.0,,37098356.0,75.85532763340204
1758853983972059,2,36937294.0,304,10737610.0,124821.0,107.0,,37062119.0,93.86761196247957
1758853984015064,1,37099482.0,327,11839970.0,127239.0,118.0,,37226725.0,117.7005586814323
1758853984097119,2,37062354.0,305,10737610.0,124821.0,107.0,,37187179.0,85.85966735966736
1758853984142873,1,37227291.0,328,10024130.0,112655.0,100.0,,37339950.0,78.4305487094023
1758853984222202,2,37187437.0,306,10737610.0,119437.0,107.0,,37306878.0,85.84387966390317
1758853984256671,1,37341089.0,329,9891250.0,107233.0,98.0,,37448326.0,86.91936589395245
1758853984341895,2,37307130.0,307,10737610.0,122790.0,107.0,,37429924.0,89.70959036869324
1758853984365030,1,37449448.0,330,8677980.0,99915.0,86.0,,37549367.0,80.0854566764182
1758853984464912,2,37430147.0,308,10737610.0,120127.0,107.0,,37550278.0,87.28557841599128
1758853984466033,1,37550451.0,331,10289980.0,112371.0,102.0,,37662826.0,101.87796402087066
1758853984578954,1,37663372.0,332,8770940.0,100800.0,87.0,,37764176.0,77.67324058412518
1758853984585280,2,37550515.0,309,10737610.0,131039.0,107.0,,37681558.0,89.20651668217468
1758853984680883,1,37765301.0,333,9716520.0,114097.0,97.0,,37879402.0,95.32635461939194
1758853984716562,2,37681797.0,310,10737610.0,117775.0,107.0,,37799576.0,81.79042062125806
1758853984795524,1,37879942.0,334,9827110.0,112513.0,98.0,,37992459.0,85.720728186251
1758853984834578,2,37799813.0,311,10737610.0,124066.0,107.0,,37923883.0,90.98435805314534
1758853984909118,1,37993536.0,335,9934940.0,116590.0,99.0,,38110130.0,87.46007711674912
1758853984958918,2,37924153.0,312,10737610.0,125076.0,107.0,,38049233.0,86.3568441370436
1758853985026817,1,38111235.0,336,8868350.0,93666.0,88.0,,38204905.0,75.34770898648246
1758853985084225,2,38049460.0,313,10737610.0,115395.0,107.0,,38164859.0,85.6904243178753
1758853985121550,1,38205968.0,337,9444290.0,99553.0,94.0,,38305525.0,99.69377091404262
1758853985199864,2,38165099.0,314,10737610.0,130735.0,107.0,,38295838.0,92.85457328409966
1758853985222296,1,38306714.0,338,11901680.0,143410.0,119.0,,38450128.0,118.13550910209834
1758853985330845,2,38296080.0,315,10737610.0,123263.0,107.0,,38419347.0,81.97837854345288
1758853985366307,1,38450725.0,339,11005600.0,124199.0,110.0,,38574928.0,76.42193999069515
1758853985454341,2,38419576.0,316,10737610.0,130510.0,107.0,,38550090.0,86.94702662434412
1758853985491598,1,38576016.0,340,11841680.0,144757.0,118.0,,38720777.0,94.51341277505968
1758853985585096,2,38550331.0,317,10737610.0,131484.0,107.0,,38681819.0,82.12007189017629
1758853985637436,1,38721854.0,341,9343940.0,120808.0,93.0,,38842666.0,64.0706811667741
1758853985716835,2,38682070.0,318,10737610.0,132587.0,107.0,,38814661.0,81.50669126075043
1758853985759366,1,38843784.0,342,9256150.0,101173.0,92.0,,38944961.0,75.91363897318134
1758853985849673,2,38814908.0,319,10737610.0,118512.0,107.0,,38933424.0,80.83236724431264
1758853985861780,1,38946198.0,343,8903540.0,100001.0,89.0,,39046203.0,86.93674692913079
1758853985963046,1,39047464.0,344,9828920.0,113436.0,98.0,,39160904.0,97.0604151442735
1758853985968438,2,38933673.0,320,10737610.0,112995.0,107.0,,39046672.0,90.41055866627374
1758853986077057,1,39161475.0,345,10361540.0,118776.0,103.0,,39280255.0,90.88193244511494
1758853986081675,2,39046910.0,321,10737610.0,116103.0,107.0,,39163017.0,94.8242182325565
1758853986197523,1,39281941.0,346,9577680.0,120211.0,95.0,,39402156.0,79.50525459465742
1758853986198006,2,39163241.0,322,10737610.0,113918.0,107.0,,39277163.0,92.30222382683894
1758853986312186,2,39277421.0,323,10737610.0,120361.0,107.0,,39397786.0,94.04107549483273
1758853986318790,1,39403208.0,347,10188700.0,111337.0,101.0,,39514549.0,84.01873551749445
1758853986431290,1,39515708.0,348,10962450.0,122603.0,109.0,,39638315.0,97.444
1758853986432768,2,39398003.0,324,10737610.0,124128.0,107.0,,39522135.0,89.04819956544095
1758853986555634,1,39640052.0,349,10943280.0,120196.0,109.0,,39760252.0,88.0081065431384
1758853986557122,2,39522357.0,325,10737610.0,117570.0,107.0,,39639931.0,86.34712192611417
1758853986674942,2,39640177.0,326,10737610.0,129305.0,107.0,,39769486.0,91.13571549821762
1758853986676966,1,39761384.0,350,9094770.0,100564.0,90.0,,39861952.0,74.95771931559688
1758853986779216,1,39863634.0,351,10641320.0,113096.0,106.0,,39976734.0,104.0715892420538
1758853986804495,2,39769730.0,327,10737610.0,117464.0,107.0,,39887198.0,82.88198652289024
1758853986894072,1,39978490.0,352,10673730.0,118509.0,106.0,,40097003.0,92.93140976527128
1758853986922210,2,39887445.0,328,10737610.0,122802.0,107.0,,40010251.0,91.2170071783545
1758853987013981,1,40098399.0,353,8814610.0,100888.0,88.0,,40199291.0,73.5108290453594
1758853987045238,2,40010473.0,329,10737610.0,125896.0,107.0,,40136373.0,87.27777416523068
1758853987116305,1,40200723.0,354,9662270.0,106181.0,96.0,,40306908.0,94.42818889019193
1758853987171365,2,40136600.0,330,10737610.0,120057.0,107.0,,40256661.0,85.13331800486812
1758853987223623,1,40308041.0,355,8981100.0,98160.0,89.0,,40406205.0,83.68679997763655
1758853987291643,2,40256878.0,331,10737610.0,124327.0,107.0,,40381209.0,89.27326693160845
1758853987323058,1,40407476.0,356,10621190.0,120195.0,106.0,,40527675.0,106.81540704983156
1758853987416240,2,40381475.0,332,10737610.0,131514.0,107.0,,40512993.0,86.17872019390515
1758853987444421,1,40528839.0,357,9733170.0,113272.0,97.0,,40642115.0,80.1988250125656
1758853987548019,2,40513254.0,333,10737610.0,123941.0,107.0,,40637199.0,81.4819508419399
1758853987558766,1,40643184.0,358,9149820.0,100962.0,91.0,,40744150.0,80.01941492850585
1758853987660824,1,40745242.0,359,10046230.0,115399.0,100.0,,40860645.0,98.43647729722315
1758853987672231,2,40637466.0,334,10737610.0,126042.0,107.0,,40763512.0,86.44583454094614
1758853987777075,1,40861493.0,360,11610000.0,134708.0,116.0,,40996205.0,99.87010864422672
1758853987798505,2,40763740.0,335,10737610.0,122019.0,107.0,,40885763.0,85.03421131824446
1758853987913616,1,40998034.0,361,11397970.0,121568.0,113.0,,41119606.0,83.4765381826704
1758853987920796,2,40886031.0,336,10737610.0,123858.0,107.0,,41009893.0,87.80376315509727
1758853988036934,1,41121352.0,362,8592270.0,93185.0,85.0,,41214541.0,69.67571644042232
1758853988044881,2,41010116.0,337,10737610.0,122737.0,107.0,,41132857.0,86.53431115767418
1758853988131534,1,41215952.0,363,10983920.0,131913.0,109.0,,41347869.0,116.10909090909091
1758853988167861,2,41133096.0,338,10737610.0,112998.0,107.0,,41246098.0,87.31183932346724
1758853988264560,1,41348978.0,364,11271830.0,125409.0,112.0,,41474391.0,84.7340369551817
1758853988281101,2,41246336.0,339,10737610.0,122663.0,107.0,,41369003.0,94.82170611091487
1758853988391100,1,41475518.0,365,10560900.0,112424.0,105.0,,41587946.0,83.45898530109058
1758853988404023,2,41369258.0,340,10737610.0,118855.0,107.0,,41488117.0,87.35303688517922
1758853988504784,1,41589202.0,366,10204250.0,124403.0,102.0,,41713609.0,89.75977270328279
1758853988523115,2,41488350.0,341,10737610.0,117876.0,107.0,,41606230.0,90.16231149027644
1758853988630899,1,41715317.0,367,8925650.0,97729.0,89.0,,41813050.0,70.77389684018553
1758853988641247,2,41606482.0,342,10737610.0,124082.0,107.0,,41730568.0,90.8950157450987
1758853988729448,1,41813866.0,368,10006380.0,110620.0,100.0,,41924490.0,101.53710336989721
1758853988765594,2,41730829.0,343,10737610.0,131565.0,107.0,,41862398.0,86.35198275792742
1758853988840911,1,41925329.0,369,9853880.0,109665.0,98.0,,42034998.0,88.4049415501108
1758853988897432,2,41862667.0,344,10737610.0,118621.0,107.0,,41981292.0,81.44548612691334
1758853988952034,1,42036452.0,370,10759520.0,113986.0,107.0,,42150442.0,96.8253196907931
1758853989016290,2,41981525.0,345,10737610.0,126031.0,107.0,,42107560.0,90.33981726093322
1758853989067788,1,42152206.0,371,9190870.0,101636.0,91.0,,42253846.0,79.40002073362476
1758853989142596,2,42107831.0,346,10737610.0,123778.0,107.0,,42231613.0,85.01266764840942
1758853989170963,1,42255381.0,372,8955170.0,95993.0,89.0,,42351378.0,86.79592924642597
1758853989266600,2,42231835.0,347,10737610.0,116708.0,107.0,,42348547.0,86.59083577949099
1758853989268788,1,42353206.0,373,10478060.0,119812.0,104.0,,42473022.0,107.11024789164324
1758853989383551,2,42348786.0,348,10737610.0,117215.0,107.0,,42466005.0,91.81289599917915
1758853989389768,1,42474186.0,374,10836380.0,133520.0,108.0,,42607710.0,89.57166473797322
1758853989501015,2,42466250.0,349,10737610.0,123194.0,107.0,,42589448.0,91.41192195055507
1758853989525147,1,42609565.0,375,10800610.0,119603.0,108.0,,42729172.0,79.78054203384572
1758853989624467,2,42589702.0,350,10737610.0,135881.0,107.0,,42725587.0,86.97801574701099
1758853989646618,1,42731036.0,376,11014460.0,137376.0,110.0,,42868416.0,90.67563451358761
1758853989760616,2,42725851.0,351,10737610.0,115380.0,107.0,,42841235.0,78.86660937649194
1758853989785769,1,42870187.0,377,9521450.0,100147.0,95.0,,42970338.0,68.42530775919684
1758853989876247,2,42841482.0,352,10737610.0,120693.0,107.0,,42962179.0,92.86099748337384
1758853989887328,1,42971746.0,378,10838950.0,121517.0,108.0,,43093267.0,106.72564716076369
1758853989997204,2,42962439.0,353,10737610.0,116327.0,107.0,,43078770.0,88.77212563142274
1758853990010612,1,43095030.0,379,10827640.0,123126.0,108.0,,43218160.0,87.82680639823496
1758853990113811,2,43079046.0,354,10737610.0,115229.0,107.0,,43194279.0,92.08375140428963
1758853990135543,1,43219961.0,380,8909360.0,99371.0,89.0,,43319336.0,71.31424546349585
1758853990229289,2,43194524.0,355,10737610.0,129142.0,107.0,,43323670.0,92.9840315904328
1758853990236226,1,43320644.0,381,10543930.0,136130.0,105.0,,43456778.0,104.72403484202894
1758853990358679,2,43323914.0,356,10737610.0,116895.0,107.0,,43440813.0,82.98639771234252
1758853990373540,1,43457958.0,382,10311140.0,113267.0,103.0,,43571229.0,75.09168766476834
1758853990475832,2,43441067.0,357,10737610.0,123353.0,107.0,,43564424.0,91.65458844417131
1758853990487969,1,43572387.0,383,11025770.0,115202.0,110.0,,43687593.0,96.35468281641892
1758853990599417,2,43564652.0,358,10737610.0,115895.0,107.0,,43680551.0,86.88441153861714
1758853990604385,1,43688803.0,384,10413090.0,108951.0,104.0,,43797758.0,89.44724092908193
1758853990714665,1,43799083.0,385,9853350.0,107852.0,98.0,,43906939.0,89.34847660500544
1758853990715563,2,43680798.0,359,10737610.0,114437.0,107.0,,43795239.0,92.44924491588174
1758853990823965,1,43908383.0,386,9101940.0,96029.0,91.0,,44004416.0,83.27483989021043
1758853990830243,2,43795478.0,360,10737610.0,113197.0,107.0,,43908679.0,93.63106034182073
1758853990921809,1,44006227.0,387,11524740.0,148297.0,115.0,,44154528.0,117.78688524590163
1758853990943683,2,43908918.0,361,10737610.0,138855.0,107.0,,44047777.0,94.65453102961918
1758853991071900,1,44156318.0,388,11427490.0,122788.0,114.0,,44279110.0,76.13707684005036
1758853991082784,2,44048019.0,362,10737610.0,137780.0,107.0,,44185803.0,77.19290299854063
1758853991196463,1,44280881.0,389,9547240.0,108125.0,95.0,,44389010.0,76.64587397541807
1758853991220785,2,44186020.0,363,10737610.0,123073.0,107.0,,44309097.0,77.80820428837472
1758853991306022,1,44390440.0,390,11085760.0,121872.0,110.0,,44512316.0,101.18529741965516
1758853991344078,2,44309313.0,364,10737610.0,121127.0,107.0,,44430444.0,87.09018354651116
1758853991429074,1,44513492.0,391,9513740.0,113370.0,95.0,,44626866.0,77.31479374573351
1758853991465454,2,44430689.0,365,10737610.0,132042.0,107.0,,44562735.0,88.46567690482468
1758853991543521,1,44627939.0,392,8653390.0,92079.0,86.0,,44720022.0,75.61045724221692
1758853991597744,2,44562979.0,366,10737610.0,119838.0,107.0,,44682821.0,81.1672084057752
1758853991636658,1,44721076.0,393,9096610.0,98113.0,90.0,,44819193.0,97.66913256815229
1758853991717830,2,44683065.0,367,10737610.0,124389.0,107.0,,44807458.0,89.41600186532985
1758853991735958,1,44820376.0,394,12401370.0,134763.0,124.0,,44955143.0,124.88791540785499
1758853991842460,2,44807695.0,368,10737610.0,115917.0,107.0,,44923616.0,86.15590146834631
1758853991871488,1,44955906.0,395,8388530.0,92656.0,83.0,,45048566.0,61.89426695196636
1758853991958638,2,44923873.0,369,10737610.0,122306.0,107.0,,45046183.0,92.4237807502281
1758853991965266,1,45049684.0,396,10862760.0,116361.0,108.0,,45166049.0,115.83484399326068
1758853992081173,2,45046408.0,370,10737610.0,114549.0,107.0,,45160961.0,87.6289223487167
1758853992082168,1,45166586.0,397,10056980.0,118104.0,100.0,,45284694.0,86.02915262356504
1758853992196005,2,45161240.0,371,10737610.0,119033.0,107.0,,45280277.0,93.50712344990944
1758853992201416,1,45285834.0,398,10322910.0,117130.0,103.0,,45402968.0,86.56673487186369
1758853992315270,2,45280505.0,372,10737610.0,121071.0,107.0,,45401580.0,90.03152643273383
1758853992319636,1,45404054.0,399,11759290.0,141032.0,117.0,,45545090.0,99.46954829978007
1758853992436609,2,45401844.0,373,10737610.0,129838.0,107.0,,45531686.0,88.49265281566521
1758853992461768,1,45546186.0,400,9404770.0,105191.0,94.0,,45651381.0,66.16926519010498
1758853992566712,2,45531947.0,374,10737610.0,121228.0,107.0,,45653179.0,82.53160957087846
1758853992568066,1,45652484.0,401,10694470.0,111484.0,106.0,,45763972.0,100.60838397712092
1758853992680067,1,45764485.0,402,8480490.0,101060.0,84.0,,45865549.0,75.71798466085124
1758853992688171,2,45653406.0,375,10737610.0,132889.0,107.0,,45786299.0,88.40522316172536
1758853992782276,1,45866694.0,403,8320560.0,88553.0,83.0,,45955251.0,81.40731246759093
1758853992821332,2,45786567.0,376,10737610.0,119863.0,107.0,,45906434.0,80.63629741440812
1758853992871922,1,45956340.0,404,9174520.0,104174.0,91.0,,46060518.0,102.3416549539299
1758853992941430,2,45906665.0,377,10737610.0,118026.0,107.0,,46024695.0,89.40706756149146
1758853992977201,1,46061619.0,405,10502540.0,113853.0,105.0,,46175476.0,99.75911625300392
1758853993059716,2,46024951.0,378,10737610.0,117933.0,107.0,,46142888.0,90.77667686793028
1758853993091590,1,46176008.0,406,11309960.0,133542.0,113.0,,46309554.0,98.87279371268217
1758853993177878,2,46143113.0,379,10737610.0,127882.0,107.0,,46270999.0,90.87193852507575
1758853993226235,1,46310653.0,407,8311450.0,89493.0,83.0,,46400150.0,61.72861970366519
1758853993306021,2,46271256.0,380,10737610.0,131961.0,107.0,,46403221.0,83.79396455522345
1758853993316834,1,46401252.0,408,9146240.0,114256.0,91.0,,46515512.0,100.95299065111092
1758853993432075,1,46516493.0,409,9090740.0,104462.0,90.0,,46620959.0,78.88459836342969
1758853993438244,2,46403479.0,381,10737610.0,117028.0,107.0,,46520511.0,81.20833742994789
1758853993537663,1,46622081.0,410,10792460.0,125033.0,107.0,,46747118.0,102.21294086449218
1758853993555526,2,46520761.0,382,10737610.0,113577.0,107.0,,46634342.0,91.55377636807012
1758853993663247,1,46747665.0,411,10454510.0,116022.0,104.0,,46863691.0,83.2471493183845
1758853993669344,2,46634579.0,383,10737610.0,129624.0,107.0,,46764207.0,94.34017466481576
1758853993780359,1,46864777.0,412,9876560.0,106911.0,98.0,,46971692.0,84.3343124530364
1758853993799232,2,46764467.0,384,10737610.0,113420.0,107.0,,46877891.0,82.66822185267307
1758853993888373,1,46972791.0,413,10479830.0,113071.0,104.0,,47085866.0,97.02288592219527
1758853993912891,2,46878126.0,385,10737610.0,114352.0,107.0,,46992482.0,94.47214914788974
1758853994002527,1,47086945.0,414,10168200.0,114907.0,101.0,,47201856.0,89.07440825551447
1758853994027520,2,46992755.0,386,10737610.0,129367.0,107.0,,47122126.0,93.67271807308796
1758853994118543,1,47202961.0,415,9326830.0,101167.0,93.0,,47304132.0,80.3926182595504
1758853994157132,2,47122367.0,387,10737610.0,134809.0,107.0,,47257180.0,82.84425824769312
1758853994220857,1,47305275.0,416,8223460.0,88335.0,82.0,,47393614.0,80.37472877612056
1758853994292180,2,47257415.0,388,10737610.0,116533.0,107.0,,47373952.0,79.50958177833067
1758853994310258,1,47394676.0,417,8910320.0,102228.0,89.0,,47496908.0,99.66689410632992
1758853994408956,2,47374191.0,389,10737610.0,117316.0,107.0,,47491511.0,91.95048640131535
1758853994413617,1,47498035.0,418,10366570.0,120950.0,103.0,,47618989.0,100.29673274702735
1758853994526513,2,47491748.0,390,10737610.0,138420.0,107.0,,47630172.0,91.33960546798575
1758853994535137,1,47619555.0,419,10622220.0,110869.0,106.0,,47730428.0,87.41129032258064
1758853994646989,1,47731407.0,420,10566120.0,115497.0,105.0,,47846908.0,94.46518613882631
1758853994665189,2,47630424.0,391,10737610.0,122283.0,107.0,,47752711.0,77.42947590066053
1758853994763626,1,47848044.0,421,10046110.0,122833.0,100.0,,47970881.0,86.13141627442407
1758853994787711,2,47752946.0,392,10737610.0,114505.0,107.0,,47867455.0,87.63822007476209
1758853994887550,1,47971968.0,422,7804240.0,82254.0,78.0,,48054226.0,62.97601755914916
1758853994902478,2,47867713.0,393,10737610.0,118742.0,107.0,,47986459.0,93.56008260214173
1758853994970877,1,48055295.0,423,10675530.0,114060.0,106.0,,48169359.0,128.1160968233586
1758853995021466,2,47986701.0,394,10737610.0,123036.0,107.0,,48109741.0,90.24111675126903
1758853995085512,1,48169930.0,424,8980600.0,102041.0,89.0,,48271975.0,78.34082086622759
1758853995144777,2,48110012.0,395,10737610.0,144520.0,107.0,,48254536.0,87.07747078525031
1758853995188708,1,48273126.0,425,11218850.0,121812.0,112.0,,48394942.0,108.71400054265669
1758853995289541,2,48254776.0,396,10737610.0,122160.0,107.0,,48376940.0,74.17320604570197
1758853995311081,1,48395499.0,426,9473660.0,99134.0,94.0,,48494637.0,77.41626012273949
1758853995411402,1,48495820.0,427,12393880.0,129040.0,123.0,,48624864.0,123.5422294434864
1758853995411932,2,48377167.0,397,10737610.0,116578.0,107.0,,48493749.0,87.73202277945273
1758853995528806,2,48494041.0,398,10737610.0,116575.0,107.0,,48610620.0,91.8733850129199
1758853995541140,1,48625558.0,428,9991230.0,106439.0,99.0,,48732001.0,77.0108218101096
1758853995645635,2,48610870.0,399,10737610.0,125595.0,107.0,,48736469.0,91.90877265062613
1758853995648689,1,48733107.0,429,8629760.0,99288.0,86.0,,48832399.0,80.2402625779877
1758853995749032,1,48833450.0,430,12052680.0,141948.0,120.0,,48975402.0,120.11480621468363
1758853995771504,2,48736739.0,400,10737610.0,125382.0,107.0,,48862125.0,85.30782003511588
1758853995891685,1,48976103.0,431,9331030.0,105014.0,93.0,,49081121.0,65.4106818643842
1758853995897146,2,48862381.0,401,10737610.0,129704.0,107.0,,48992089.0,85.46194743795864
1758853995997803,1,49082221.0,432,10214420.0,116399.0,102.0,,49198624.0,96.25530070299101
1758853996027124,2,48992359.0,402,10737610.0,122063.0,107.0,,49114426.0,82.61098031974643
1758853996114727,1,49199145.0,433,10667240.0,122547.0,106.0,,49321696.0,91.23225342957818
1758853996149436,2,49114671.0,403,10737610.0,114483.0,107.0,,49229158.0,87.7886879455818
1758853996238387,1,49322805.0,434,8607240.0,96023.0,86.0,,49418832.0,69.60407569141194
1758853996264174,2,49229409.0,404,10737610.0,122986.0,107.0,,49352399.0,93.58372988896443
1758853996335532,1,49419950.0,435,10553230.0,110672.0,105.0,,49530626.0,108.63379484276082
1758853996387431,2,49352666.0,405,10737610.0,125397.0,107.0,,49478067.0,87.1156202081829
1758853996446769,1,49531187.0,436,9815660.0,118040.0,98.0,,49649231.0,88.24096298893355
1758853996513072,2,49478307.0,406,10737610.0,115620.0,107.0,,49593931.0,85.46262764543421
1758853996565937,1,49650355.0,437,11701960.0,126864.0,117.0,,49777223.0,98.19716702470463
1758853996628957,2,49594192.0,407,10737610.0,129008.0,107.0,,49723204.0,92.65746213918972
1758853996693878,1,49778296.0,438,11296600.0,133826.0,112.0,,49912126.0,88.29538615455562
1758853996758215,2,49723450.0,408,10737610.0,130688.0,107.0,,49854142.0,83.07114453264016
1758853996828781,1,49913199.0,439,11013130.0,116388.0,110.0,,50029591.0,81.63739872352728
1758853996889136,2,49854371.0,409,10737610.0,115556.0,107.0,,49969931.0,82.01594854912506
1758853996946298,1,50030716.0,440,7744750.0,92925.0,77.0,,50123645.0,65.90323102189471
1758853997004924,2,49970159.0,410,10737610.0,115672.0,107.0,,50085835.0,92.73508481017032
1758853997040305,1,50124723.0,441,10028450.0,105474.0,100.0,,50230201.0,106.67769421426064
1758853997120850,2,50086085.0,411,10737610.0,115539.0,107.0,,50201628.0,92.62469161361558
1758853997146327,1,50230745.0,442,10274720.0,117175.0,102.0,,50347924.0,96.91120710795873
1758853997236650,2,50201885.0,412,10737610.0,120043.0,107.0,,50321932.0,92.72547495682211
1758853997264588,1,50349006.0,443,9437850.0,100919.0,94.0,,50449929.0,79.80526124419715
1758853997356939,2,50322174.0,413,10737610.0,116938.0,107.0,,50439116.0,89.2651032097698
1758853997366681,1,50451099.0,444,9969630.0,108457.0,99.0,,50559560.0,97.65243454497372
1758853997474117,2,50439352.0,414,10737610.0,116885.0,107.0,,50556241.0,91.63503388007989
1758853997475689,1,50560107.0,445,10392330.0,111737.0,103.0,,50671848.0,95.33547996477323
1758853997588566,1,50672984.0,446,11514260.0,130735.0,115.0,,50803723.0,102.00714051578268
1758853997591252,2,50556487.0,415,10737610.0,128505.0,107.0,,50684996.0,91.668672898792
1758853997719990,2,50685225.0,416,10737610.0,121990.0,107.0,,50807219.0,83.40668644844568
1758853997720385,1,50804803.0,447,11075320.0,118043.0,110.0,,50922850.0,84.01914746736055
1758853997839541,1,50923959.0,448,9385260.0,100597.0,93.0,,51024560.0,78.76447682030279
1758853997842234,2,50807469.0,417,10737610.0,122959.0,107.0,,50930432.0,87.83752167795556
1758853997941270,1,51025688.0,449,9306720.0,101710.0,93.0,,51127402.0,91.48541713768935
1758853997965456,2,50930691.0,418,10737610.0,117499.0,107.0,,51048194.0,87.14036454529224
1758853998044126,1,51128544.0,450,11511270.0,122439.0,115.0,,51250987.0,111.91636851520573
1758853998083215,2,51048450.0,419,10737610.0,123878.0,107.0,,51172332.0,91.18292444738832
1758853998167164,1,51251582.0,451,10342980.0,120938.0,103.0,,51372524.0,84.06329751784001
1758853998207372,2,51172607.0,420,10737610.0,119557.0,107.0,,51292168.0,86.48412896574499
1758853998289198,1,51373616.0,452,11110850.0,119480.0,111.0,,51493100.0,91.04716718291624
1758853998327194,2,51292429.0,421,10737610.0,114225.0,107.0,,51406658.0,89.61300929712407
1758853998409756,1,51494174.0,453,10336840.0,117794.0,103.0,,51611972.0,85.74163473183032
1758853998441663,2,51406898.0,422,10737610.0,121229.0,107.0,,51528131.0,93.80364989647852
1758853998528697,1,51613115.0,454,9872160.0,110635.0,98.0,,51723754.0,83.00047922919767
1758853998563131,2,51528366.0,423,10737610.0,116759.0,107.0,,51645129.0,88.39867290150492
1758853998640498,1,51724916.0,455,7343930.0,80394.0,73.0,,51805314.0,65.68751621184067
1758853998680129,2,51645364.0,424,10737610.0,127385.0,107.0,,51772753.0,91.77601326518403
1758853998721971,1,51806389.0,456,9775570.0,104538.0,97.0,,51910931.0,119.9853939341868
1758853998807797,2,51773032.0,425,10737610.0,129716.0,107.0,,51902752.0,84.10572735532789
1758853998827024,1,51911442.0,457,10273390.0,112604.0,102.0,,52024050.0,97.79244762167667
1758853998937739,2,51902974.0,426,10737610.0,137202.0,107.0,,52040180.0,82.633867417771
1758853998940725,1,52025143.0,458,9381890.0,99709.0,93.0,,52124856.0,82.51369820845903
1758853999041605,1,52126023.0,459,10535800.0,122717.0,105.0,,52248744.0,104.43893735130848
1758853999075205,2,52040440.0,427,10737610.0,124399.0,107.0,,52164843.0,78.11102381679834
1758853999164833,1,52249251.0,460,9765610.0,115051.0,97.0,,52364306.0,79.24830395689291
