timestamp,component,snt_uS,frm_nm,frm_sz_b,rcd_uS,send_btRt_Mbps
1758853991465208,2,44430443.0,364,10737610.0,10737410.0,88.48681879238877
1758853991542447,1,44626865.0,391,9513740.0,10737410.0,83.05316455696203
1758853991597499,2,44562734.0,365,10737610.0,10737410.0,81.16659485528116
1758853991635603,1,44720021.0,392,8653390.0,10737410.0,92.89138649147667
1758853991717585,2,44682820.0,366,10737610.0,10737410.0,89.41600186532985
1758853991734774,1,44819192.0,393,9096610.0,10737410.0,91.7265127910377
1758853991842222,2,44807457.0,367,10737610.0,10737410.0,86.15106268604026
1758853991870724,1,44955142.0,394,12401370.0,10737410.0,91.22008091210004
1758853991958380,2,44923615.0,368,10737610.0,10737410.0,92.43969420961105
1758853991964147,1,45048565.0,395,8388530.0,10737410.0,89.79084379649551
1758853992080947,2,45046182.0,369,10737610.0,10737410.0,87.60604404121828
1758853992081630,1,45166048.0,396,10862760.0,10737410.0,92.46239881514772
1758853992195725,2,45160960.0,370,10737610.0,10737410.0,93.55111606753908
1758853992200275,1,45284693.0,397,10056980.0,10737410.0,84.76530827257785
1758853992315041,2,45280276.0,371,10737610.0,10737410.0,89.99304368232258
1758853992318549,1,45402967.0,398,10322910.0,10737410.0,87.27962189492197
1758853992436344,2,45401579.0,372,10737610.0,10737410.0,88.51891544314651
1758853992460671,1,45545089.0,399,11759290.0,10737410.0,82.74081423002772
1758853992566450,2,45531685.0,373,10737610.0,10737410.0,82.5297065469694
1758853992566962,1,45651380.0,400,9404770.0,10737410.0,88.4813389656697
1758853992679553,1,45763971.0,401,10694470.0,10737410.0,94.98512314483395
1758853992687943,2,45653178.0,374,10737610.0,10737410.0,88.38048282617106
1758853992781130,1,45865548.0,402,8480490.0,10737410.0,83.48828967187454
1758853992821063,2,45786298.0,375,10737610.0,10737410.0,80.66113281250001
1758853992870832,1,45955250.0,403,8320560.0,10737410.0,92.7577980424071
1758853992941198,2,45906433.0,376,10737610.0,10737410.0,89.37953136055272
1758853992976099,1,46060517.0,404,9174520.0,10737410.0,87.15475885130192
1758853993059459,2,46024694.0,377,10737610.0,10737410.0,90.7958667692646
1758853993091057,1,46175475.0,405,10502540.0,10737410.0,91.35980097078934
1758853993177652,2,46142887.0,378,10737610.0,10737410.0,90.8481043716633
1758853993225135,1,46309553.0,406,11309960.0,10737410.0,84.35358522650994
1758853993305763,2,46270998.0,379,10737610.0,10737410.0,83.81489489583252
1758853993315731,1,46400149.0,407,8311450.0,10737410.0,91.74190913506115
1758853993431093,1,46515511.0,408,9146240.0,10737410.0,79.28295279208058
1758853993437985,2,46403220.0,380,10737610.0,10737410.0,81.20895161168337
1758853993536540,1,46620958.0,409,9090740.0,10737410.0,86.21146168217209
1758853993555275,2,46520510.0,381,10737610.0,10737410.0,91.54753175888823
1758853993662699,1,46747117.0,410,10792460.0,10737410.0,85.5464929176674
1758853993669106,2,46634341.0,382,10737610.0,10737410.0,94.32940060264778
1758853993779272,1,46863690.0,411,10454510.0,10737410.0,89.6820876189169
1758853993798971,2,46764206.0,383,10737610.0,10737410.0,82.68286297308745
1758853993887273,1,46971691.0,412,9876560.0,10737410.0,91.44878288163999
1758853993912655,2,46877890.0,384,10737610.0,10737410.0,94.4513739840259
1758853994001447,1,47085865.0,413,10479830.0,10737410.0,91.78823550020145
1758853994027246,2,46992481.0,385,10737610.0,10737410.0,93.70378127427111
1758853994117437,1,47201855.0,414,10168200.0,10737410.0,87.66445383222691
1758853994156890,2,47122125.0,386,10737610.0,10737410.0,82.8238098176545
1758853994219713,1,47304131.0,415,9326830.0,10737410.0,91.19275294301694
1758853994291944,2,47257179.0,387,10737610.0,10737410.0,79.50604943207901
1758853994309195,1,47393613.0,416,8223460.0,10737410.0,91.90071746272993
1758853994408716,2,47373951.0,388,10737610.0,10737410.0,91.95363614565136
1758853994412489,1,47496907.0,417,8910320.0,10737410.0,86.26173833910973
1758853994526275,2,47491510.0,389,10737610.0,10737410.0,91.33805153157138
1758853994534570,1,47618988.0,418,10366570.0,10737410.0,84.91550691753835
1758853994646009,1,47730427.0,419,10622220.0,10737410.0,95.31869453243478
1758853994664936,2,47630171.0,390,10737610.0,10737410.0,77.4378520276069
1758853994762489,1,47846907.0,420,10566120.0,10737410.0,90.71188186813187
1758853994787475,2,47752710.0,391,10737610.0,10737410.0,87.6260619068215
1758853994886462,1,47970880.0,421,10046110.0,10737410.0,81.03466077291021
1758853994902219,2,47867454.0,392,10737610.0,10737410.0,93.57883636617166
1758853994969807,1,48054225.0,422,7804240.0,10737410.0,93.6377707121003
1758853995021223,2,47986458.0,393,10737610.0,10737410.0,90.22898389970085
1758853995084940,1,48169358.0,423,10675530.0,10737410.0,92.72345895616374
1758853995144505,2,48109740.0,394,10737610.0,10737410.0,87.09795428367484
1758853995187556,1,48271974.0,424,8980600.0,10737410.0,87.51656661729164
1758853995289300,2,48254535.0,395,10737610.0,10737410.0,74.15732587451224
1758853995310523,1,48394941.0,425,11218850.0,10737410.0,91.23464018801792
1758853995410218,1,48494636.0,426,9473660.0,10737410.0,95.02643061337078
1758853995411704,2,48376939.0,396,10737610.0,10737410.0,87.72270514035489
1758853995528513,2,48493748.0,397,10737610.0,10737410.0,91.92450924158241
1758853995540445,1,48624863.0,427,12393880.0,10737410.0,95.1713546345996
1758853995645384,2,48610619.0,398,10737610.0,10737410.0,91.87574334094857
1758853995647582,1,48732000.0,428,9991230.0,10737410.0,93.25657802626544
1758853995747980,1,48832398.0,429,8629760.0,10737410.0,85.95549712145659
1758853995771233,2,48736468.0,399,10737610.0,10737410.0,85.32137720601675
1758853995890983,1,48975401.0,430,12052680.0,10737410.0,84.28270735578974
1758853995896889,2,48862124.0,400,10737610.0,10737410.0,85.45242567008341
1758853995996702,1,49081120.0,431,9331030.0,10737410.0,88.26256396674204
1758853996026853,2,48992088.0,401,10737610.0,10737410.0,82.61987935120496
1758853996114205,1,49198623.0,432,10214420.0,10737410.0,86.92901457835119
1758853996149190,2,49114425.0,402,10737610.0,10737410.0,87.77074801572705
1758853996237277,1,49321695.0,433,10667240.0,10737410.0,86.67479199167967
1758853996263922,2,49229157.0,403,10737610.0,10737410.0,93.58862392357842
1758853996334413,1,49418831.0,434,8607240.0,10737410.0,88.61019601383626
1758853996387163,2,49352398.0,404,10737610.0,10737410.0,87.12693016122881
1758853996446207,1,49530625.0,435,10553230.0,10737410.0,94.39889439504803
1758853996512831,2,49478066.0,405,10737610.0,10737410.0,85.44426584333323
1758853996564812,1,49649230.0,436,9815660.0,10737410.0,82.75924286497197
1758853996628695,2,49593930.0,406,10737610.0,10737410.0,92.67425602430436
1758853996692804,1,49777222.0,437,11701960.0,10737410.0,91.42727670479405
1758853996757968,2,49723203.0,407,10737610.0,10737410.0,83.06150549612062
1758853996827707,1,49912125.0,438,11296600.0,10737410.0,83.73868631535251
1758853996888906,2,49854141.0,408,10737610.0,10737410.0,82.00530021842398
1758853996945172,1,50029590.0,439,11013130.0,10737410.0,93.75669348316521
1758853997004695,2,49969930.0,409,10737610.0,10737410.0,92.73428391297965
1758853997039226,1,50123644.0,440,7744750.0,10737410.0,82.34365364577796
1758853997120599,2,50085834.0,410,10737610.0,10737410.0,92.6422729155163
1758853997145782,1,50230200.0,441,10028450.0,10737410.0,94.11436240099103
1758853997236392,2,50201627.0,411,10737610.0,10737410.0,92.73108046254956
1758853997263505,1,50347923.0,442,10274720.0,10737410.0,87.27878154651174
1758853997356696,2,50321931.0,412,10737610.0,10737410.0,89.25397326772178
1758853997365510,1,50449928.0,443,9437850.0,10737410.0,92.5234057154061
1758853997473880,2,50439115.0,413,10737610.0,10737410.0,91.63034202621519
1758853997475141,1,50559559.0,444,9969630.0,10737410.0,90.93805584186956
1758853997587429,1,50671847.0,445,10392330.0,10737410.0,92.55067326873753
1758853997591005,2,50556240.0,414,10737610.0,10737410.0,91.67649946638208
1758853997719304,1,50803722.0,446,11514260.0,10737410.0,87.31192417061612
1758853997719760,2,50684995.0,415,10737610.0,10737410.0,83.39567395440955
1758853997838431,1,50922849.0,447,11075320.0,10737410.0,92.97069514048033
1758853997841983,2,50807218.0,416,10737610.0,10737410.0,87.85261366518577
1758853997940141,1,51024559.0,448,9385260.0,10737410.0,92.2747025857831
1758853997965196,2,50930431.0,417,10737610.0,10737410.0,87.14672964703401
1758853998042983,1,51127401.0,449,9306720.0,10737410.0,90.49532292254139
1758853998082958,2,51048193.0,418,10737610.0,10737410.0,91.18060155228342
1758853998166568,1,51250986.0,450,11511270.0,10737410.0,93.14455637820123
1758853998207096,2,51172331.0,419,10737610.0,10737410.0,86.49736583479677
1758853998288105,1,51372523.0,451,10342980.0,10737410.0,85.10149172679924
1758853998326932,2,51292167.0,420,10737610.0,10737410.0,89.60254013818886
1758853998408681,1,51493099.0,452,11110850.0,10737410.0,92.14810575902335
1758853998441422,2,51406657.0,421,10737610.0,10737410.0,93.7864442309372
1758853998527553,1,51611971.0,453,10336840.0,10737410.0,86.95773605222423
1758853998562895,2,51528130.0,422,10737610.0,10737410.0,88.39503428745483
1758853998639335,1,51723753.0,454,9872160.0,10737410.0,88.31618686371688
1758853998679893,2,51645128.0,423,10737610.0,10737410.0,91.77601326518403
1758853998720895,1,51805313.0,455,7343930.0,10737410.0,90.0432810201079
1758853998807517,2,51772752.0,424,10737610.0,10737410.0,84.1347238763869
1758853998826512,1,51910930.0,456,9775570.0,10737410.0,92.55678536599223
1758853998937516,2,51902751.0,425,10737610.0,10737410.0,82.59763536642589
1758853998939631,1,52024049.0,457,10273390.0,10737410.0,90.81931417356942
1758853999040437,1,52124855.0,458,9381890.0,10737410.0,93.06876574807056
1758853999074944,2,52040179.0,426,10737610.0,10737410.0,78.13262217306517
1758853999164325,1,52248743.0,459,10535800.0,10737410.0,85.04294201214
1758853999199607,2,52164842.0,427,10737610.0,10737410.0,86.13309482364456
1758853999279887,1,52364305.0,460,9765610.0,10737410.0,84.50537373877225
1758853999325268,2,52290503.0,428,10737610.0,10737410.0,85.44902555287639
1758853999397548,1,52481966.0,461,10031360.0,10737410.0,85.25645710983248
1758853999450658,2,52415893.0,429,10737610.0,10737410.0,85.633702847117
1758853999512631,1,52597049.0,462,9929010.0,10737410.0,86.27694794192018
1758853999575437,2,52540672.0,430,10737610.0,10737410.0,86.05302174244063
1758853999642806,1,52727224.0,463,11816740.0,10737410.0,90.77580180526215
1758853999693522,2,52658757.0,431,10737610.0,10737410.0,90.93119363170598
1758853999756472,1,52840890.0,464,10053830.0,10737410.0,88.45063607411187
1758853999821254,2,52786489.0,432,10737610.0,10737410.0,84.06358625872923
1758853999874646,1,52959064.0,465,11108370.0,10737410.0,94.00011846937565
1758853999942441,2,52907676.0,433,10737610.0,10737410.0,88.60364560555176
1758853999969976,1,53054394.0,466,7591730.0,10737410.0,79.63631595510333
1758854000069953,2,53035188.0,434,10737610.0,10737410.0,84.20862350210177
1758854000084892,1,53169310.0,467,9976020.0,10737410.0,86.81141007344496
1758854000193046,2,53158281.0,435,10737610.0,10737410.0,87.23168661093645
1758854000206862,1,53291280.0,468,10335920.0,10737410.0,84.74149380995327
1758854000314446,1,53398864.0,469,9617530.0,10737410.0,89.39554208804283
1758854000327302,2,53292537.0,436,10737610.0,10737410.0,79.97862292932905
1758854000426703,1,53511121.0,470,9974140.0,10737410.0,88.85094025316907
1758854000441107,2,53406342.0,437,10737610.0,10737410.0,94.35095118843637
1758854000546750,1,53631168.0,471,10067770.0,10737410.0,83.86523611585461
1758854000559429,2,53524664.0,438,10737610.0,10737410.0,90.74905765622623
1758854000672009,1,53756427.0,472,10274880.0,10737410.0,82.02907575503558
1758854000676220,2,53641455.0,439,10737610.0,10737410.0,91.93867678160133
1758854000807325,2,53772560.0,440,10737610.0,10737410.0,81.90084283589489
1758854000814074,1,53898492.0,473,11164500.0,10737410.0,78.58726639214444
1758854000926447,2,53891682.0,441,10737610.0,10737410.0,90.13960477493663
1758854000954469,1,54038887.0,474,11806550.0,10737410.0,84.0952313116564
1758854001053201,2,54018436.0,442,10737610.0,10737410.0,84.71219843160767
1758854001061114,1,54145532.0,475,9807340.0,10737410.0,91.96249238126495
1758854001164044,1,54248462.0,476,8936070.0,10737410.0,86.8169629845526
1758854001174327,2,54139562.0,443,10737610.0,10737410.0,88.64826709377013
1758854001279142,1,54363560.0,477,10670200.0,10737410.0,92.70534674798867
1758854001292235,2,54257470.0,444,10737610.0,10737410.0,91.06769684839027
1758854001399857,1,54484275.0,478,9849550.0,10737410.0,81.59342252412708
1758854001424222,2,54389457.0,445,10737610.0,10737410.0,81.35354239432672
1758854001502695,1,54587113.0,479,9282290.0,10737410.0,90.26128473910423
1758854001539356,2,54504591.0,446,10737610.0,10737410.0,93.26185140792468
1758854001606037,1,54690455.0,480,9339430.0,10737410.0,90.37400089024793
1758854001653223,2,54618458.0,447,10737610.0,10737410.0,94.29957757734901
1758854001703146,1,54787564.0,481,8683940.0,10737410.0,89.4246671266309
1758854001785145,2,54750380.0,448,10737610.0,10737410.0,81.39362653689302
1758854001808957,1,54893375.0,482,9856930.0,10737410.0,93.15600457419362
1758854001900842,2,54866077.0,449,10737610.0,10737410.0,92.8080244085845
1758854001927721,1,55012139.0,483,9744280.0,10737410.0,82.04742177764305
1758854002015294,2,54980529.0,450,10737610.0,10737410.0,93.81758291685598
1758854002062929,1,55147347.0,484,11398410.0,10737410.0,84.3027779421336
1758854002149069,2,55114304.0,451,10737610.0,10737410.0,80.26619323490937
1758854002164122,1,55248540.0,485,8551420.0,10737410.0,84.5060429081063
1758854002271234,1,55355652.0,486,9214200.0,10737410.0,86.02397490477257
1758854002274198,2,55239433.0,452,10737610.0,10737410.0,85.8123216840221
1758854002363158,1,55447576.0,487,7976900.0,10737410.0,86.77712022975501
1758854002408099,2,55373334.0,453,10737610.0,10737410.0,80.190663251208
1758854002494159,1,55578577.0,488,9900830.0,10737410.0,75.57827802841199
1758854002542688,2,55507923.0,454,10737610.0,10737410.0,79.78073988215976
1758854002610434,1,55694852.0,489,10248300.0,10737410.0,88.13846484626963
1758854002662949,2,55628184.0,455,10737610.0,10737410.0,89.28588653013031
1758854002721534,1,55805952.0,490,9800920.0,10737410.0,88.21710171017102
1758854002784396,2,55749631.0,456,10737610.0,10737410.0,88.41395835220303
1758854002831250,1,55915668.0,491,10248130.0,10737410.0,93.40597542746728
1758854002902127,2,55867362.0,457,10737610.0,10737410.0,91.20461051040084
1758854002925185,1,56009603.0,492,8645220.0,10737410.0,92.03406610954384
1758854003026239,2,55991474.0,458,10737610.0,10737410.0,86.51548601263374
1758854003063336,1,56147754.0,493,11787110.0,10737410.0,85.32048266027752
1758854003142857,2,56108092.0,459,10737610.0,10737410.0,92.07506559879263
1758854003187041,1,56271459.0,494,10167920.0,10737410.0,82.19489915524836
1758854003262634,2,56227869.0,460,10737610.0,10737410.0,89.64667674094359
1758854003353408,1,56437826.0,495,12909990.0,10737410.0,77.59946383597709
1758854003387298,2,56352533.0,461,10737610.0,10737410.0,86.13240390168774
1758854003465267,1,56549685.0,496,9513660.0,10737410.0,85.05046531794491
1758854003501024,2,56466259.0,462,10737610.0,10737410.0,94.41649227089673
1758854003568033,1,56652451.0,497,9208490.0,10737410.0,89.60638732654769
1758854003620027,2,56585262.0,463,10737610.0,10737410.0,90.22974210734183
1758854003669466,1,56753884.0,498,9269730.0,10737410.0,91.38771405755523
1758854003734665,2,56699900.0,464,10737610.0,10737410.0,93.66536401542247
1758854003791868,1,56876286.0,499,10554110.0,10737410.0,86.22497998398718
1758854003869668,2,56834903.0,465,10737610.0,10737410.0,79.53608438331001
1758854003900718,1,56985136.0,500,9935990.0,10737410.0,91.28148828663299
1758854003991648,2,56956883.0,466,10737610.0,10737410.0,88.02762747991474
1758854003998387,1,57082805.0,501,8924000.0,10737410.0,91.36983075489664
1758854004123879,1,57208297.0,502,11478850.0,10737410.0,91.47077104516623
1758854004124728,2,57089963.0,467,10737610.0,10737410.0,80.68537721671176
1758854004214850,1,57299268.0,503,8425830.0,10737410.0,92.62105506150311
1758854004241541,2,57206776.0,468,10737610.0,10737410.0,91.92136149229965
1758854004308084,1,57392502.0,504,8658690.0,10737410.0,92.87051933843877
1758854004357053,2,57322288.0,469,10737610.0,10737410.0,92.95666251125425
1758854004420829,1,57505247.0,505,9267510.0,10737410.0,82.19885582509202
1758854004471472,2,57436707.0,470,10737610.0,10737410.0,93.84464118721542
1758854004516581,1,57600999.0,506,8651210.0,10737410.0,90.35017545325424
1758854004590653,2,57555888.0,471,10737610.0,10737410.0,90.09498158263482
1758854004651963,1,57736381.0,507,11334560.0,10737410.0,83.7227991904389
1758854004708580,2,57673815.0,472,10737610.0,10737410.0,91.05302432861008
1758854004756414,1,57840832.0,508,9064450.0,10737410.0,86.78184028874782
1758854004830669,2,57795904.0,473,10737610.0,10737410.0,87.94903717779654
1758854004874559,1,57958977.0,509,11092510.0,10737410.0,93.88895001904439
1758854004946131,2,57911366.0,474,10737610.0,10737410.0,92.99691673451007
1758854005000446,1,58084864.0,510,10636400.0,10737410.0,84.49164727096523
1758854005064775,2,58030010.0,475,10737610.0,10737410.0,90.50276457300833
1758854005114825,1,58199243.0,511,10306180.0,10737410.0,90.1055263641053
1758854005185499,2,58150734.0,476,10737610.0,10737410.0,88.94345780457904
1758854005229262,1,58313680.0,512,10719240.0,10737410.0,93.66935519106582
1758854005317343,2,58282578.0,477,10737610.0,10737410.0,81.4417796790146
1758854005344223,1,58428641.0,513,8828340.0,10737410.0,76.7942171693009
1758854005442911,2,58408146.0,478,10737610.0,10737410.0,85.51231205402651
1758854005459805,1,58544223.0,514,9936660.0,10737410.0,85.97065286982402
1758854005564052,2,58529287.0,479,10737610.0,10737410.0,88.6372904301599
1758854005568636,1,58653054.0,515,9742540.0,10737410.0,89.51989782323052
1758854005670949,1,58755367.0,516,9073760.0,10737410.0,88.68628620018961
1758854005693656,2,58658891.0,480,10737610.0,10737410.0,82.84937193296503
1758854005783577,1,58867995.0,517,8863950.0,10737410.0,78.70112227865184
1758854005819867,2,58785102.0,481,10737610.0,10737410.0,85.07665734365469
1758854005891469,1,58975887.0,518,9510260.0,10737410.0,88.14610907203499
1758854005934197,2,58899432.0,482,10737610.0,10737410.0,93.91769439342255
1758854006004311,1,59088729.0,519,10677270.0,10737410.0,94.6214175572925
1758854006074282,2,59039517.0,483,10737610.0,10737410.0,76.65067637505801
1758854006113301,1,59197719.0,520,10246560.0,10737410.0,94.01376273052574
1758854006192873,2,59158108.0,484,10737610.0,10737410.0,90.54321154219124
1758854006231003,1,59315421.0,521,10240190.0,10737410.0,87.00098553975293
1758854006312092,2,59277327.0,485,10737610.0,10737410.0,90.06626460547396
1758854006353953,1,59438371.0,522,10001750.0,10737410.0,81.34810898739325
1758854006429100,2,59394335.0,486,10737610.0,10737410.0,91.76816969779844
1758854006455376,1,59539794.0,523,9254310.0,10737410.0,91.24468808850064
1758854006547404,2,59512639.0,487,10737610.0,10737410.0,90.76286516094132
1758854006571953,1,59656371.0,524,9896950.0,10737410.0,84.89624883124459
1758854006669930,2,59635165.0,488,10737610.0,10737410.0,87.63535902583942
1758854006695291,1,59779709.0,525,11701810.0,10737410.0,94.87595063970554
1758854006789009,2,59754244.0,489,10737610.0,10737410.0,90.17215462004216
1758854006808207,1,59892625.0,526,9927870.0,10737410.0,87.92261504126962
1758854006903582,2,59868817.0,490,10737610.0,10737410.0,93.71850261405393
1758854006937877,1,60022295.0,527,10639780.0,10737410.0,82.05274928665072
1758854007027802,2,59993037.0,491,10737610.0,10737410.0,86.44026726775077
1758854007048381,1,60132799.0,528,10372140.0,10737410.0,93.86212263809456
1758854007140764,1,60225182.0,529,8467310.0,10737410.0,91.65441693818127
1758854007147282,2,60112517.0,492,10737610.0,10737410.0,89.86951791094745
1758854007237180,1,60321598.0,530,8717000.0,10737410.0,90.41030534351144
1758854007261106,2,60226341.0,493,10737610.0,10737410.0,94.33520171492832
1758854007334674,1,60419092.0,531,8797910.0,10737410.0,90.24052762221265
1758854007386777,2,60352012.0,494,10737610.0,10737410.0,85.44222613013343
1758854007469393,1,60553811.0,532,11091220.0,10737410.0,82.32855053852833
1758854007510298,2,60475533.0,495,10737610.0,10737410.0,86.92942900397505
1758854007572995,1,60657413.0,533,9532520.0,10737410.0,92.01096503928495
1758854007636936,2,60602171.0,496,10737610.0,10737410.0,84.78979453244682
1758854007675965,1,60760383.0,534,9714920.0,10737410.0,94.34709138584054
1758854007751628,2,60716863.0,497,10737610.0,10737410.0,93.6212639068113
1758854007782773,1,60867191.0,535,10165450.0,10737410.0,95.17498689236761
1758854007867648,2,60832883.0,498,10737610.0,10737410.0,92.54964661265299
1758854007886060,1,60970478.0,536,8728620.0,10737410.0,84.50840860902147
1758854007987310,1,61071728.0,537,8792150.0,10737410.0,86.83604938271606
1758854007989099,2,60954334.0,499,10737610.0,10737410.0,88.4110464302476
1758854008104587,1,61189005.0,538,10196080.0,10737410.0,86.94015024258808
1758854008110451,2,61075686.0,500,10737610.0,10737410.0,88.48317291845211
1758854008212522,1,61296940.0,539,9676730.0,10737410.0,89.6533098624172
1758854008226507,2,61191742.0,501,10737610.0,10737410.0,92.52093816778108
1758854008314681,1,61399099.0,540,9639770.0,10737410.0,94.36045771787117
1758854008353934,2,61319169.0,502,10737610.0,10737410.0,84.2647947452267
1758854008415999,1,61500417.0,541,9546160.0,10737410.0,94.219783256677
1758854008471648,2,61436883.0,503,10737610.0,10737410.0,91.21778208199535
1758854008506817,1,61591235.0,542,7000200.0,10737410.0,77.07943359245964
1758854008587734,2,61552969.0,504,10737610.0,10737410.0,92.49702806539979
1758854008606609,1,61691027.0,543,9419340.0,10737410.0,94.38973063973064
1758854008708354,1,61792772.0,544,9343140.0,10737410.0,91.82898422526905
1758854008714440,2,61679675.0,505,10737610.0,10737410.0,84.74428993102143
1758854008828782,1,61913200.0,545,10690160.0,10737410.0,88.76806058391736
1758854008852914,2,61818149.0,506,10737610.0,10737410.0,77.54242673714923
1758854008944485,1,62028903.0,546,9579550.0,10737410.0,82.79430956846407
1758854008993495,2,61958730.0,507,10737610.0,10737410.0,76.38023630504834
1758854009064849,1,62149267.0,547,11318020.0,10737410.0,94.03160413412647
1758854009114672,2,62079907.0,508,10737610.0,10737410.0,88.61095752494286
1758854009171638,1,62256056.0,548,9210590.0,10737410.0,86.2503628650891
1758854009238958,2,62204193.0,509,10737610.0,10737410.0,86.39436461065607
1758854009280029,1,62364447.0,549,8464750.0,10737410.0,78.09458349862996
1758854009357097,2,62322332.0,510,10737610.0,10737410.0,90.88963001210439
1758854009402234,1,62486652.0,550,9813630.0,10737410.0,80.30465201914815
1758854009474021,2,62439256.0,511,10737610.0,10737410.0,91.83409736238924
1758854009516213,1,62600631.0,551,9358410.0,10737410.0,82.10644066012159
1758854009594545,2,62559780.0,512,10737610.0,10737410.0,89.09105240450036
1758854009614895,1,62699313.0,552,8381170.0,10737410.0,84.93109178978942
1758854009721289,2,62686524.0,513,10737610.0,10737410.0,84.71888215615729
1758854009730315,1,62814733.0,553,10944200.0,10737410.0,94.82065499913361
1758854009832118,1,62916536.0,554,9553040.0,10737410.0,93.83849198943057
1758854009859778,2,62825013.0,514,10737610.0,10737410.0,77.53402797334084
1758854009948559,1,63032977.0,555,10710540.0,10737410.0,91.9825491021204
1758854009977606,2,62942841.0,515,10737610.0,10737410.0,91.12952778626473
1758854010047602,1,63132020.0,556,8861580.0,10737410.0,89.47204749452258
1758854010090952,2,63056187.0,516,10737610.0,10737410.0,94.73302983784167
1758854010149680,1,63234098.0,557,9627450.0,10737410.0,94.31464174454828
1758854010221418,2,63186653.0,517,10737610.0,10737410.0,82.30197905967839
1758854010262624,1,63347042.0,558,10549230.0,10737410.0,93.40230556736083
1758854010344327,2,63309562.0,518,10737610.0,10737410.0,87.36227615552971
1758854010404402,1,63488820.0,559,12035810.0,10737410.0,84.89194374303489
1758854010460204,2,63425439.0,519,10737610.0,10737410.0,92.66385909196822
1758854010495377,1,63579795.0,560,8422010.0,10737410.0,92.57499312998077
1758854010579207,2,63544442.0,520,10737610.0,10737410.0,90.22974210734183
1758854010618204,1,63702622.0,561,11279820.0,10737410.0,91.83501998746203
1758854010696132,2,63661367.0,521,10737610.0,10737410.0,91.83331195210604
1758854010716480,1,63800898.0,562,8995410.0,10737410.0,91.53211363913874
1758854010808637,2,63773872.0,522,10737610.0,10737410.0,95.44118039198258
1758854010827369,1,63911787.0,563,9755740.0,10737410.0,87.97752707662617
1758854010942019,2,63907254.0,523,10737610.0,10737410.0,80.50269151759608
1758854010944803,1,64029221.0,564,9869180.0,10737410.0,84.04022685082685
1758854011060001,2,64025236.0,524,10737610.0,10737410.0,91.01057788476209
1758854011070575,1,64154993.0,565,11507290.0,10737410.0,91.49325764081036
1758854011178475,1,64262893.0,566,10095200.0,10737410.0,93.56070435588508
1758854011189748,2,64154983.0,525,10737610.0,10737410.0,82.75805991660694
1758854011283830,1,64368248.0,567,9758820.0,10737410.0,92.6279720943477
1758854011306712,2,64271947.0,526,10737610.0,10737410.0,91.8026914264218
1758854011397792,1,64482210.0,568,10192230.0,10737410.0,89.43533809515453
1758854011432308,2,64397543.0,527,10737610.0,10737410.0,85.49324819261761
1758854011523924,1,64608342.0,569,11344090.0,10737410.0,89.93823930485523
1758854011552418,2,64517653.0,528,10737610.0,10737410.0,89.39813504287737
1758854011637697,1,64722115.0,570,10273310.0,10737410.0,90.29655542176089
1758854011671205,2,64636440.0,529,10737610.0,10737410.0,90.39381413791072
1758854011755635,1,64840053.0,571,9750750.0,10737410.0,82.67691498923163
1758854011800761,2,64765996.0,530,10737610.0,10737410.0,82.88006730680169
1758854011865803,1,64950221.0,572,9390020.0,10737410.0,85.23364316316899
1758854011918398,2,64883633.0,531,10737610.0,10737410.0,91.27748922532878
1758854011963714,1,65048132.0,573,9138940.0,10737410.0,93.33925708040977
1758854012040286,2,65005521.0,532,10737610.0,10737410.0,88.0940699658703
1758854012050293,1,65134711.0,574,8146140.0,10737410.0,94.08909781817762
1758854012155895,1,65240313.0,575,9320960.0,10737410.0,88.26499498115565
1758854012160017,2,65125252.0,533,10737610.0,10737410.0,89.68111850732059
1758854012265707,1,65350125.0,576,8901800.0,10737410.0,81.06400029140714
1758854012276504,2,65241739.0,534,10737610.0,10737410.0,92.17861220565385
1758854012375431,1,65459849.0,577,10294110.0,10737410.0,93.81821661623711
1758854012403827,2,65369062.0,535,10737610.0,10737410.0,84.33362393283225
1758854012480098,1,65564516.0,578,9214770.0,10737410.0,88.03892344291897
1758854012520601,2,65485836.0,536,10737610.0,10737410.0,91.95206124651037
1758854012594104,1,65678522.0,579,10225810.0,10737410.0,89.69536691051347
1758854012638565,2,65603800.0,537,10737610.0,10737410.0,91.02446509104473
1758854012703851,1,65788269.0,580,10259410.0,10737410.0,93.48237309448093
1758854012753104,2,65718339.0,538,10737610.0,10737410.0,93.74632221339458
1758854012821559,1,65905977.0,581,10373610.0,10737410.0,88.13003364257315
1758854012872969,2,65838204.0,539,10737610.0,10737410.0,89.58086180286155
1758854012912958,1,65997376.0,582,8376260.0,10737410.0,91.64498517489251
1758854012999179,2,65964414.0,540,10737610.0,10737410.0,85.07733143174076
1758854013029950,1,66114368.0,583,10793760.0,10737410.0,92.26066739606127
1758854013118008,2,66083243.0,541,10737610.0,10737410.0,90.36186452801927
1758854013118154,1,66202572.0,584,8365180.0,10737410.0,94.83900956872706
1758854013237764,2,66202999.0,542,10737610.0,10737410.0,89.66239687364308
1758854013239667,1,66324085.0,585,11471220.0,10737410.0,94.40323257593838
1758854013343589,1,66428007.0,586,8994750.0,10737410.0,86.55289544081137
1758854013366588,2,66331823.0,543,10737610.0,10737410.0,83.35100602372229
1758854013444527,1,66528945.0,587,8996470.0,10737410.0,89.12867304682082
